0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
-0.07990056818181818,-1.4169034090909092,-1.5181107954545454,-0.8283025568181818,-0.3342507102272727,-0.5073686079545454,-0.0013316761363636363,0.13849431818181818,-0.9774502840909091,-1.0719992897727273,-1.3876065340909092,-2.3743785511363638,-3.410422585227273,-2.8404651988636362,-2.1839488636363638,-1.4608487215909092,-1.3955965909090908,-1.0120738636363635,-1.7817826704545454,-1.7924360795454546,-0.8216441761363636,0.0026633522727272725,2.7885298295454546,6.8235085227272725,10.308504971590908,10.380415482954545,11.769353693181818,10.051491477272727,-2.443625710227273,-14.549893465909092,-20.868696732954547,-20.029740767045453,-14.442027698863637,-10.241921164772727,-7.100497159090909,-3.8951526988636362,-1.9375887784090908,-0.8189808238636364,-1.1705433238636365,-2.516867897727273,-2.420987215909091,-3.0775035511363638,-2.8431285511363638,-3.0082563920454546,-3.176047585227273,-3.532936789772727,-3.996360085227273,-4.298650568181818,-5.1416015625,-5.550426136363637,-5.479847301136363,-4.857954545454546,-4.284002130681818,-4.735440340909091,-4.130859375,-3.225319602272727,-1.9282670454545454,-1.2571022727272727,-0.5459872159090909,-0.40882457386363635,-0.4434481534090909,-0.4021661931818182,-1.0506924715909092,-1.8909801136363635,-1.7618075284090908,-1.8949751420454546,-1.6978870738636365,-2.157315340909091,-2.3743785511363638,-2.2611860795454546,-1.7977627840909092,-0.7270951704545454,-0.038618607954545456,0.5872691761363636,0.8056640625
-2.061434659090909,-1.7018821022727273,-2.684659090909091,-2.860440340909091,-3.2892400568181817,-3.9098011363636362,-3.7260298295454546,-3.1986860795454546,-2.170632102272727,-1.6060014204545454,-2.0348011363636362,-2.697975852272727,-3.747336647727273,-3.2652698863636362,-2.370383522727273,-2.136008522727273,-1.3316761363636365,-0.9375,-0.8069957386363636,-1.8110795454545454,-1.3583096590909092,-0.6631747159090909,0.5166903409090909,1.7045454545454546,2.258522727272727,3.057528409090909,4.298650568181818,6.8821022727272725,11.505681818181818,15.972123579545455,21.469282670454547,19.993785511363637,5.760830965909091,-11.218039772727273,-19.445134943181817,-16.789772727272727,-12.278053977272727,-8.171164772727273,-5.928622159090909,-4.4264914772727275,-3.563565340909091,-3.0921519886363638,-4.445134943181818,-5.063032670454546,-7.08984375,-8.821022727272727,-9.878373579545455,-10.072798295454545,-9.566761363636363,-9.092684659090908,-7.947443181818182,-6.613103693181818,-5.830078125,-5.483842329545454,-4.429154829545454,-2.434303977272727,-1.93359375,-1.8270596590909092,-2.1147017045454546,-3.0015980113636362,-3.1720525568181817,-3.630149147727273,-4.346590909090909,-4.301313920454546,-4.090909090909091,-3.80859375,-3.504971590909091,-3.1294389204545454,-1.9868607954545454,-1.8004261363636365,-2.362393465909091,-2.538174715909091,-2.2984730113636362,-2.274502840909091,-0.8655894886363636
-9.024769176136363,-9.201882102272727,-9.951615767045455,-10.243252840909092,-9.893022017045455,-9.191228693181818,-9.510830965909092,-9.168590198863637,-9.161931818181818,-9.600053267045455,-8.614612926136363,-8.583984375,-8.428178267045455,-8.176491477272727,-7.864879261363637,-7.317560369318182,-7.223011363636363,-6.7795632102272725,-6.724964488636363,-8.488103693181818,-9.992897727272727,-11.843927556818182,-15.118519176136363,-25.349786931818183,-47.77521306818182,-69.69992897727273,-78.52228338068181,-82.47736150568181,-87.83469460227273,-101.39914772727273,-104.37278053977273,-89.73765980113636,-61.40625,-29.296875,-2.903053977272727,19.48641690340909,35.15491832386363,44.46999289772727,48.11212713068182,47.94566761363637,46.47017045454545,43.93465909090909,40.66006747159091,37.74636008522727,35.16823508522727,31.817737926136363,30.213068181818183,29.583185369318183,29.26358309659091,28.224875710227273,27.115589488636363,25.464311079545453,24.172585227272727,22.69442471590909,21.633078835227273,19.919211647727273,19.402521306818183,19.09090909090909,18.257279829545453,17.520862926136363,17.060102982954547,15.532670454545455,14.327503551136363,12.718838778409092,12.648259943181818,12.681551846590908,11.741388494318182,10.345791903409092,8.934215198863637,8.599964488636363,8.434836647727273,7.557262073863637,7.096502130681818,6.1496803977272725,5.469193892045454
-2.5474964488636362,-3.042879971590909,-2.9683061079545454,-3.168057528409091,-3.204012784090909,-3.3611505681818183,-4.501065340909091,-5.198863636363637,-6.542524857954546,-7.108487215909091,-7.293590198863637,-6.936700994318182,-6.983309659090909,-7.2043678977272725,-7.052556818181818,-6.771573153409091,-7.213689630681818,-7.041903409090909,-6.715642755681818,-5.410600142045454,-4.176136363636363,-2.900390625,0.17311789772727273,5.529119318181818,9.606711647727273,6.9460227272727275,-1.8723366477272727,-13.386008522727273,-34.75142045454545,-70.24458451704545,-93.6075106534091,-92.04145951704545,-72.1475497159091,-45.42879971590909,-19.972478693181817,1.2437855113636365,16.198508522727273,22.931463068181817,24.838423295454547,24.967595880681817,23.57998934659091,21.290838068181817,19.177468039772727,17.315784801136363,15.9521484375,13.838778409090908,12.015713778409092,11.737393465909092,11.9384765625,11.609552556818182,11.721413352272727,11.267311789772727,10.929066051136363,9.90234375,9.838423295454545,9.478870738636363,9.115323153409092,8.279030539772727,7.864879261363637,7.91015625,7.522638494318182,7.3974609375,6.698330965909091,6.0471413352272725,5.880681818181818,5.514470880681818,5.359996448863637,4.883256392045454,4.178799715909091,4.117542613636363,3.2373046875,3.0828302556818183,3.2279829545454546,3.981711647727273,4.287997159090909
-0.31294389204545453,-0.034623579545454544,0.20640980113636365,0.26899857954545453,0.4807350852272727,0.6938032670454546,0.5579723011363636,0.4767400568181818,0.3555575284090909,-0.050603693181818184,-0.10120738636363637,-0.4913884943181818,-0.23304332386363635,-0.21706321022727273,-0.015980113636363636,0.21839488636363635,0.7217684659090909,1.0879794034090908,1.7817826704545454,3.0122514204545454,4.3039772727272725,5.543767755681818,6.529208096590909,8.263050426136363,10.2685546875,12.913263494318182,15.447443181818182,17.74325284090909,19.443803267045453,20.638316761363637,20.948597301136363,20.485174005681817,19.433149857954547,17.77254971590909,15.021306818181818,11.741388494318182,7.694424715909091,4.273348721590909,0.9135298295454546,-1.7884410511363635,-3.8006036931818183,-5.648970170454546,-6.97265625,-7.597212357954546,-8.011363636363637,-8.802379261363637,-8.579989346590908,-8.735795454545455,-8.609286221590908,-9.042080965909092,-9.056729403409092,-9.014115767045455,-9.277787642045455,-9.980912642045455,-10.369762073863637,-10.938387784090908,-11.031605113636363,-11.6015625,-11.661487926136363,-11.926491477272727,-11.865234375,-12.019708806818182,-12.199485085227273,-12.544389204545455,-12.640269886363637,-11.781338778409092,-11.211381392045455,-10.569513494318182,-9.678622159090908,-8.826349431818182,-7.753018465909091,-6.610440340909091,-5.9938742897727275,-5.224165482954546,-5.1828835227272725
-2.1879438920454546,-3.547585227272727,-3.957741477272727,-3.5808771306818183,-2.560813210227273,-1.2504438920454546,-0.6205610795454546,0.12917258522727273,1.0360440340909092,1.9695490056818181,1.81640625,1.3037109375,0.615234375,-0.035955255681818184,-0.20640980113636365,-0.26234019886363635,-1.5514026988636365,-2.956321022727273,-4.9072265625,-6.390713778409091,-7.888849431818182,-9.183238636363637,-11.211381392045455,-16.404918323863637,-23.450816761363637,-30.153142755681817,-35.537109375,-39.61869673295455,-42.41654829545455,-43.71892755681818,-44.13174715909091,-43.916015625,-43.2275390625,-41.47638494318182,-39.38299005681818,-35.93528053977273,-31.305042613636363,-25.897105823863637,-21.123046875,-16.213156960227273,-11.503018465909092,-7.5559303977272725,-4.158824573863637,-0.8269708806818182,0.9920987215909091,3.0388849431818183,4.398526278409091,4.903231534090909,5.7887961647727275,6.529208096590909,6.174982244318182,7.574573863636363,8.662553267045455,9.691938920454545,10.018199573863637,11.429776278409092,12.333984375,13.397993607954545,14.744318181818182,16.231800426136363,17.65536221590909,18.516956676136363,19.62890625,21.113725142045453,22.213689630681817,22.970081676136363,23.984818892045453,23.733132102272727,24.12198153409091,23.549360795454547,22.894176136363637,21.087091619318183,18.728693181818183,16.890980113636363,15.230379971590908
-2.237215909090909,-2.6673473011363638,-3.841885653409091,-4.015003551136363,-4.146839488636363,-4.600941051136363,-4.806019176136363,-3.827237215909091,-3.343838778409091,-2.2798295454545454,-1.6499467329545454,-1.4675071022727273,-0.5965909090909091,0.09321732954545454,0.9947620738636364,1.1279296875,0.7497336647727273,0.1318359375,-0.43812144886363635,-0.5100319602272727,-0.8389559659090909,-0.9188565340909091,0.3435724431818182,1.7471590909090908,1.7684659090909092,-0.7843572443181818,-5.077681107954546,-9.148615056818182,-12.251420454545455,-13.961292613636363,-14.537908380681818,-14.384765625,-13.180930397727273,-11.803977272727273,-9.922318892045455,-7.5559303977272725,-5.623668323863637,-4.154829545454546,-3.3451704545454546,-2.578125,-1.962890625,-1.1745383522727273,-0.12650923295454544,0.7244318181818182,1.9495738636363635,2.6966441761363638,3.117453835227273,4.092240767045454,4.840642755681818,4.754083806818182,5.605024857954546,6.497247869318182,6.819513494318182,6.6037819602272725,6.03515625,4.916548295454546,4.158824573863637,3.532936789772727,2.783203125,2.1746271306818183,1.4448686079545454,0.49671519886363635,-0.44877485795454547,-2.090731534090909,-3.226651278409091,-4.949840198863637,-6.947354403409091,-9.075372869318182,-10.640092329545455,-12.206143465909092,-12.576349431818182,-11.921164772727273,-11.131480823863637,-9.874378551136363,-9.078036221590908
0.1797762784090909,-0.4767400568181818,-1.6166548295454546,-1.7564808238636365,-2.0454545454545454,-2.2265625,-1.9828657670454546,-1.4635120738636365,-0.2903053977272727,0.23304332386363635,0.0,0.13716264204545456,0.13716264204545456,0.16912286931818182,0.439453125,-0.17711292613636365,-0.5379971590909091,-1.1758700284090908,-1.8603515625,-2.7525745738636362,-4.1455078125,-5.479847301136363,-6.011186079545454,-6.348100142045454,-7.713068181818182,-10.628107244318182,-15.733753551136363,-21.11905184659091,-25.288529829545453,-27.941228693181817,-29.023881392045453,-28.789506392045453,-27.8173828125,-26.696111505681817,-24.313742897727273,-23.035333806818183,-21.136363636363637,-18.997691761363637,-16.4501953125,-14.567205255681818,-12.584339488636363,-10.743963068181818,-9.010120738636363,-7.691761363636363,-6.1083984375,-5.419921875,-4.212091619318182,-2.494229403409091,-1.4781605113636365,-1.1905184659090908,0.1318359375,0.5593039772727273,1.2278053977272727,2.9736328125,3.680752840909091,4.214754971590909,4.921875,5.1442649147727275,6.2815163352272725,6.791548295454546,7.996715198863637,8.629261363636363,8.155184659090908,7.850230823863637,7.388139204545454,7.361505681818182,7.4240944602272725,7.245649857954546,7.598544034090909,7.476029829545454,7.096502130681818,6.585138494318182,6.458629261363637,5.9206321022727275,5.5397727272727275
-0.45276988636363635,0.3582208806818182,0.41548295454545453,-0.11186079545454546,-0.8336292613636364,-1.7351740056818181,-3.607510653409091,-4.571644176136363,-5.266779119318182,-4.658203125,-3.4943181818181817,-2.3743785511363638,-1.1558948863636365,-0.4221413352272727,0.4727450284090909,0.6338778409090909,-0.40482954545454547,-1.1971768465909092,-3.9204545454545454,-5.672940340909091,-6.800870028409091,-7.2190163352272725,-7.111150568181818,-8.1298828125,-9.392311789772727,-12.886629971590908,-20.10830965909091,-29.620472301136363,-39.38698508522727,-44.13041548295455,-44.41006747159091,-40.66672585227273,-37.71573153409091,-36.240234375,-33.85520241477273,-29.816228693181817,-25.203302556818183,-21.037819602272727,-16.171875,-12.624289772727273,-10.340465198863637,-8.823686079545455,-8.761097301136363,-8.871626420454545,-9.430930397727273,-8.658558238636363,-7.8635475852272725,-6.948686079545454,-5.8127663352272725,-4.768732244318182,-3.6860795454545454,-2.6220703125,-0.5366654829545454,1.3729580965909092,3.1867009943181817,5.634321732954546,8.035333806818182,10.850497159090908,13.164950284090908,15.87890625,18.03622159090909,20.68758877840909,22.360174005681817,23.245738636363637,23.384232954545453,23.856977982954547,24.934303977272727,25.88778409090909,26.255326704545453,27.027698863636363,28.1982421875,28.563121448863637,28.79483309659091,28.346058238636363,26.712091619318183
0.8069957386363636,0.3196022727272727,-1.0493607954545454,-2.373046875,-4.1042258522727275,-4.908558238636363,-4.944513494318182,-4.278675426136363,-3.760653409090909,-2.6020951704545454,-2.229225852272727,-1.5607244318181819,-0.8243075284090909,0.08123224431818182,1.3117009943181819,2.6140802556818183,3.078835227272727,3.532936789772727,4.3479225852272725,5.751509232954546,8.145862926136363,8.970170454545455,6.767578125,0.2237215909090909,-7.606534090909091,-15.1318359375,-22.008611505681817,-26.757368607954547,-30.335582386363637,-31.793767755681817,-32.54483309659091,-32.45427911931818,-31.11328125,-29.914772727272727,-28.1982421875,-26.493696732954547,-23.685191761363637,-21.682350852272727,-19.820667613636363,-17.140003551136363,-15.450106534090908,-13.127663352272727,-11.472389914772727,-10.200639204545455,-8.369584517045455,-7.3681640625,-5.663618607954546,-3.995028409090909,-3.102805397727273,-2.5142045454545454,-1.8670099431818181,-0.5726207386363636,-0.5313387784090909,-0.7603870738636364,-0.6498579545454546,-0.49671519886363635,0.1171875,0.5979225852272727,1.2211470170454546,2.566139914772727,3.7420099431818183,5.069691051136363,6.229580965909091,6.416015625,6.848810369318182,7.025923295454546,7.3122336647727275,7.890181107954546,8.529385653409092,9.172585227272727,10.221946022727273,10.099431818181818,9.3896484375,9.640003551136363,9.955610795454545
-0.39417613636363635,0.49671519886363635,1.1878551136363635,1.3370028409090908,0.40882457386363635,-0.5087002840909091,-2.084073153409091,-2.463600852272727,-2.222567471590909,-1.7298473011363635,-1.1439098011363635,-1.2690873579545454,-0.9428267045454546,-0.2809836647727273,-0.2303799715909091,-0.37553267045454547,0.11452414772727272,0.5792791193181818,1.8736683238636365,3.833895596590909,6.964666193181818,10.381747159090908,11.296608664772727,6.5598366477272725,-2.310458096590909,-13.495205965909092,-24.271129261363637,-33.6328125,-40.4736328125,-44.69770951704545,-46.552734375,-46.48082386363637,-45.41947798295455,-43.13831676136363,-39.79447798295455,-36.51189630681818,-32.65935724431818,-28.796164772727273,-24.533469460227273,-20.897993607954547,-18.02157315340909,-15.544655539772727,-13.138316761363637,-10.690696022727273,-7.695756392045454,-5.762162642045454,-3.783291903409091,-2.310458096590909,-0.8882279829545454,0.0732421875,1.3489879261363635,2.165305397727273,2.9962713068181817,4.1428444602272725,5.2854225852272725,6.816850142045454,8.052645596590908,9.806463068181818,10.991654829545455,12.587002840909092,13.709605823863637,14.308860085227273,15.422141335227273,15.894886363636363,16.165216619318183,15.910866477272727,15.500710227272727,14.929421164772727,13.916015625,12.371271306818182,11.280628551136363,10.156693892045455,9.540127840909092,9.074041193181818,8.133877840909092
-2.2358842329545454,-2.28515625,-1.7884410511363635,-2.010830965909091,-1.6432883522727273,-1.5394176136363635,-1.4821555397727273,-1.6672585227272727,-1.0706676136363635,-0.8988813920454546,-0.49671519886363635,-1.0719992897727273,-1.2943892045454546,-1.2278053977272727,-1.4435369318181819,-1.1865234375,-1.0320490056818181,-0.8349609375,-1.5061257102272727,-2.4542791193181817,-2.0561079545454546,-1.9961825284090908,-2.4103338068181817,-2.946999289772727,-3.431729403409091,-3.474343039772727,-4.483753551136363,-6.487926136363637,-10.156693892045455,-12.712180397727273,-13.6962890625,-13.640358664772727,-12.604314630681818,-10.865145596590908,-9.171253551136363,-7.2829367897727275,-4.937855113636363,-1.9575639204545454,1.1825284090909092,4.322620738636363,6.848810369318182,8.259055397727273,9.090021306818182,9.255149147727273,8.912908380681818,8.556019176136363,6.7555930397727275,5.707563920454546,5.2907492897727275,3.9790482954545454,2.713955965909091,1.6046697443181819,1.2464488636363635,0.9574751420454546,1.0373757102272727,1.3569779829545454,1.0027521306818181,0.9175248579545454,0.8296342329545454,0.9814453125,1.0506924715909092,0.9907670454545454,1.0733309659090908,1.4235617897727273,1.3356711647727273,1.6193181818181819,1.4208984375,1.3023792613636365,1.0866477272727273,1.2690873579545454,1.2424538352272727,1.0147372159090908,1.1971768465909092,0.5379971590909091,0.5033735795454546
