0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2,6,4,7,3,10,11,6,9,2,2,3,5,5,4,5,1,1,7,1,0,2,2,1,3,2,2,2,5,1,2,5,1,3,2,1,4,3,0,1,3,0,1,1,0,6,1,1,0,3,0,0,0,0,0,0,0,2,0,0,1,1,3,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
25,11,16,36,23,21,19,20,21,17,12,21,15,11,16,9,9,8,8,7,5,11,7,8,6,5,8,5,3,2,3,2,3,2,2,1,3,3,2,0,1,1,1,2,0,1,2,0,0,0,1,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
594,244,144,90,110,85,99,75,84,67,55,60,41,34,28,32,30,35,18,24,23,20,19,10,11,6,11,7,11,8,7,3,7,6,4,1,3,2,3,1,3,1,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,8,1,5,5,8,2,3,1,2,2,4,3,1,0,1,0,0,2,3,3,0,1,0,0,0,0,3,1,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
104,34,27,20,10,9,16,10,6,4,9,8,6,7,3,1,4,6,4,2,3,9,5,3,1,1,3,3,2,1,0,1,5,2,3,2,3,4,4,2,0,2,0,2,0,1,2,1,2,0,1,1,0,2,2,1,1,1,1,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1
1103,4,4,5,2,2,8,7,6,16,10,13,10,18,16,19,22,12,17,15,22,19,10,18,15,13,11,11,11,9,8,4,4,5,6,2,8,2,4,7,5,2,1,1,3,1,3,0,4,4,0,2,1,0,0,1,1,1,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677,722,178,91,51,38,38,25,39,39,42,40,33,44,53,41,51,59,65,42,38,35,33,33,41,29,23,20,11,21,16,11,12,15,8,8,21,14,17,20,9,6,11,16,4,11,7,4,7,7,3,6,4,5,8,2,5,3,3,5,4,2,1,5,1,1,0,3,2,1,2,1,2,4,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
59,48,31,20,15,9,7,7,6,8,6,3,0,1,3,1,3,2,1,1,0,0,2,0,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2456,546,156,63,57,61,65,61,57,73,87,76,78,91,54,54,54,38,40,24,24,19,16,21,14,21,16,16,7,17,13,13,12,7,5,8,4,4,2,4,6,2,3,1,2,6,1,2,1,4,0,0,1,2,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,41,23,24,17,17,9,13,10,11,7,8,10,4,3,6,3,3,6,6,4,2,3,5,5,5,4,3,4,5,0,3,2,2,1,2,4,2,1,2,0,0,2,1,0,0,0,0,0,1,4,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
162,55,16,7,5,5,5,7,4,8,4,2,2,3,1,7,3,2,3,1,2,0,2,2,0,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933,663,166,75,42,36,36,33,38,45,40,35,48,50,50,56,67,49,36,46,34,33,44,22,23,14,14,17,18,11,13,13,12,22,20,16,17,9,8,16,7,13,9,7,10,7,4,5,5,9,5,5,4,5,4,4,2,6,3,0,1,2,1,2,2,3,0,4,3,1,1,0,2,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,7,6,4,12,4,9,15,13,21,27,29,29,33,42,52,55,49,61,65,62,69,62,47,45,50,44,37,42,21,35,19,20,21,13,16,12,11,14,16,7,12,13,10,10,14,12,5,4,4,6,11,8,5,7,5,5,2,4,2,4,2,3,1,3,3,3,3,2,1,3,3,0,0,1,0,1,0,2,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
197,72,78,55,54,34,47,30,26,35,22,27,23,21,18,12,19,13,17,16,7,7,10,11,8,4,8,6,9,6,5,3,2,4,3,1,2,1,1,1,2,2,2,1,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
