0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.6514806,2.2683952,2.6037915,2.522136,2.513852,2.8199291,3.1670709,3.1333928,2.931993,3.0356042,3.0762935,2.7565393,2.7323723,3.0551753,2.3090124,-0.22756644,-3.645651,-7.7558203,-12.858266,-16.976849,-17.255022,-13.829931,-9.419548,-5.947969,-3.3693962,-1.1990528,0.5466562,1.6629071,2.3539515,2.9948113,3.5682082,3.8949342,3.9566221,3.8406334,3.6585622,3.6073506,3.8374686,3.985443,3.6854699,3.3276262,3.1515164,2.9078422,2.667362,2.6744215,2.6093042,2.140375,1.5273473,0.9761336,0.29768705,-0.24134046
0.4869136,0.50324047,0.68728036,0.9286816,1.0622233,1.0871953,1.1204356,1.1796727,1.2241522,1.242035,1.1849788,1.2085419,1.6059643,2.0328047,2.226157,3.3182826,5.1156116,3.748592,-2.8210957,-9.733799,-11.470502,-9.043848,-6.4209204,-4.7639694,-3.369409,-2.1144862,-1.1100534,-0.1980832,0.64222646,1.2549571,1.6118411,1.8335987,1.9955819,2.0329056,1.9078995,1.7063177,1.5842406,1.621154,1.7258639,1.6903352,1.4567536,1.1764728,0.97732884,0.90938973,0.866463,0.75353384,0.61218524,0.42742524,0.18663979,0.09756574
1.7920038,1.9109409,1.9534569,2.0334353,2.1829076,2.2963455,2.2986858,2.293225,2.414767,2.6639066,2.8697336,2.886499,2.8167791,2.9091635,3.089041,2.1731112,-1.1824555,-6.2948675,-10.723724,-12.95139,-13.06219,-11.422578,-8.562087,-5.5815115,-3.2973266,-1.684806,-0.4801235,0.4086566,1.0747834,1.6287607,2.0383413,2.307901,2.5228405,2.6954443,2.7321153,2.6387112,2.5459504,2.506677,2.4761794,2.37258,2.2616417,2.1780624,2.0865798,1.8769366,1.5942676,1.439232,1.4486774,1.3695393,1.0855768,0.7748229
1.7040436,1.6721107,1.7033826,1.9162008,2.0562184,2.1183796,2.3475878,2.6064284,2.6164045,2.5080712,2.5934591,2.7525961,2.619,2.4716358,2.70681,2.0576155,-1.2518666,-6.3052435,-10.382272,-12.272423,-12.341958,-10.802898,-8.167779,-5.3979864,-3.016711,-1.1231974,0.2049188,1.1050361,1.8267086,2.3777142,2.6998186,2.8590508,2.8802705,2.781926,2.5533166,2.2598333,2.0917282,2.0441983,1.9495873,1.9067754,2.042075,2.0308566,1.6600043,1.2977386,1.2417618,1.2710444,1.1535125,0.92395073,0.73182744,0.58138835
0.5290586,0.42058304,0.39322734,0.38155267,0.43492967,0.62589216,0.7897517,0.6792962,0.48051092,0.4992736,0.5911307,0.64485687,0.95779073,1.311785,1.5175765,2.868821,5.3651714,4.4951754,-2.5236182,-10.044679,-11.256554,-7.627553,-4.284145,-2.3609037,-0.91371846,-0.049393117,0.37239632,0.92738295,1.4937369,1.7923056,1.9162912,1.8758051,1.7006307,1.7192436,1.8780043,1.7505771,1.3664842,1.1013354,0.94247764,0.7065721,0.5369124,0.5223149,0.4732892,0.29324678,0.12006577,-0.010324809,-0.144431,-0.25076383,-0.23422432,-0.13392185
0.4814801,0.7509595,1.1587417,1.3081625,1.2886432,1.3940935,1.5533239,1.7742187,2.1466413,2.3453672,2.139731,1.9720317,2.0761611,2.2609973,2.9896996,4.691947,5.1705737,1.099134,-6.803007,-13.130743,-14.0900135,-11.19641,-7.7737927,-5.0616894,-2.9343634,-1.3205423,-0.18528865,0.60659766,1.1353981,1.509805,1.7997512,2.0373166,2.1988964,2.2030158,2.1446705,2.088095,1.9618756,1.8026645,1.8620919,1.91073,1.5514736,1.1504705,1.2648617,1.5982898,1.4887952,1.1254182,1.0307739,1.0603399,0.83296937,0.41592395
0.65460175,0.58737314,0.52486867,0.61947256,0.70324403,0.72286373,0.79071486,0.83451307,0.7978508,0.8443915,0.9201178,0.7422352,0.5834859,1.0816287,1.7547692,2.2103362,3.837744,5.9948144,3.6036468,-4.826194,-12.031104,-11.860827,-7.5096145,-4.3495054,-2.6818974,-1.0808073,0.10807952,0.6561566,1.189457,1.7029591,1.7893425,1.6955787,1.8275014,2.0106072,1.941054,1.7104187,1.5059046,1.3555553,1.1191773,0.85605526,0.7063548,0.6176931,0.5069855,0.44941,0.46978554,0.36905727,0.16713545,0.08451663,0.16009669,0.19742149
2.400674,2.5933137,2.7904506,3.0541043,3.2698538,3.317703,3.3485968,3.490595,3.6104202,3.7315269,3.9270406,3.9488928,3.8465292,4.022977,4.114998,4.1928835,5.5773034,5.6000757,-2.9220517,-19.42817,-31.269764,-29.831776,-20.912014,-13.115488,-7.8526573,-3.7818778,-0.9851001,0.85864234,2.3547568,3.239606,3.5217295,3.8080735,4.200559,4.3919806,4.488621,4.532296,4.4115405,4.249857,4.238065,4.239612,4.097634,3.8923159,3.6299465,3.2938461,3.0289123,2.8424237,2.6138492,2.3327913,2.0907352,1.8224509
1.8691844,1.8449137,1.857825,2.0589147,2.292511,2.4548986,2.623315,2.800505,2.967392,3.141498,3.1334171,2.9744718,2.9878473,3.074389,2.9148788,2.51041,1.1108681,-2.8057492,-8.643562,-13.330803,-15.004448,-14.441868,-12.55952,-9.546945,-6.08675,-3.1927931,-1.0618075,0.5484551,1.7469908,2.471005,2.7792604,2.9284,3.115612,3.2789936,3.2480187,3.0843067,3.0050333,2.9736385,2.818057,2.5720456,2.4004912,2.326017,2.216903,2.0588393,1.8638573,1.5921677,1.2490636,1.026797,0.9593624,0.86559176
1.0011002,1.2437041,1.1293741,0.96868235,0.8902852,0.92111814,1.2114109,1.5845454,1.6388054,1.4249021,1.4213846,1.6821712,1.7625475,1.793474,2.2806182,2.7152355,1.9495693,-0.41485316,-4.1087346,-8.215764,-10.547502,-9.536973,-6.519262,-3.9499452,-2.423972,-1.208684,-0.04701023,0.81081223,1.2373376,1.4139745,1.598514,1.768095,1.8312181,1.8409468,1.893022,1.9475759,1.8204097,1.5000256,1.1856762,1.0843579,1.1186138,1.0602269,0.88057965,0.7865764,0.8291329,0.74986726,0.41229254,0.17723398,0.3066201,0.50475013
