0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0007598206890569,0.0010394470565802,0.0006319913216918,0.0007565026031874,0.0026611916429876,0.0047342176369539,0.0069683717670686,0.006479842948625,0.0124558018444057,0.0298920976593851,0.0323853425464283,0.024535563241753,0.0249084274124183,0.0230896318334665,0.0269176103721933,0.0328514896936171,0.0323434275134658,0.0378318812095989,0.0451535268357019,0.0445970849566935,0.0462049777505526,0.0465050838350319,0.0486671224470824,0.0466572878524605,0.0434579776715436,0.0437514250517623,0.0401269874134006,0.0374494357560036,0.0355159960229756,0.0304755724448801,0.0277191438983931,0.0239056142032614,0.0199329938088855,0.0179631755431274,0.0149025166486351,0.0125136358619269,0.0104452875698201,0.0092746152069724,0.007664036802363,0.006445577449668,0.0055456272906908,0.0047084545670461,0.0040481005857634,0.0035208892368279,0.0030617169724154,0.0027230755742221,0.0023935531709631,0.0020721401504996,0.0018469937127105,0.0015725268699743,0.0013861978695983,0.0011585503651467,0.0009574668523631,0.0007914458186679,0.0006068174030368,0.0005123741872905,0.0004211082703157,0.0003391948558876,0.0003150317765756,0.000255803387737,0.0002232754789686,0.000186559939758,0.0001401099041948,0.0001207544720731,0.0001021508926175,8.338123201103275e-05,6.201060774529296e-05,5.21887477478332e-05,4.180546973565987e-05,3.449589472964084e-05,2.7321073340040016e-05,2.23773539929454e-05,1.7090461060012262e-05,1.4387709910450405e-05,1.2809324834890656e-05,1.0684978439863793e-05,8.315576452642145e-06,7.702394233119535e-06,5.3315421557970566e-06,4.665298929681871e-06,3.325937706973984e-06,2.7326948106151603e-06,2.4174798692946945e-06,1.2955852283414334e-06,9.950212813109083e-07,7.940364197022529e-07,7.931383760509728e-07,4.088504499512257e-07,3.2985188333522293e-07,2.0927199511903635e-07,1.312151004465085e-07,5.4395269952011486e-08,1.3890541225655593e-07,6.334162081160576e-08,4.1263031973254585e-08,1.5052932969719126e-08,2.745687606496345e-08,0.0,0.0,5.2070426158092e-09
0.0036477789274285,0.0049902208820833,0.0004334414795466,0.0039530332757303,0.0066696370122313,0.0088775726347328,0.0163428190599071,0.0108025818544326,0.0155887211143543,0.0211550189504453,0.018878690318842,0.0180689885104002,0.0179458407463766,0.0179405321745553,0.0179407454024209,0.0254595120489942,0.0306805819795504,0.0335881155454306,0.0351010322428472,0.0319219631174409,0.0316734840863431,0.0311462656940237,0.0333518327603081,0.0323280993259112,0.0294835770010055,0.0325173435816485,0.0311057101649859,0.0302542152723585,0.0290152642438612,0.0278322149915816,0.0269121970426993,0.0261635039078329,0.0242989720953501,0.0238819207471907,0.0218715599148959,0.0207043219101148,0.0195447802421397,0.0186878322387748,0.017381857707716,0.0149267001748142,0.0141565358771143,0.0123140156855667,0.0118946568017448,0.0105749927407729,0.0098210975888978,0.0091840715264703,0.0083006492853238,0.0076046300444204,0.006528271220465,0.0062281199478868,0.005547229526068,0.0049878445864251,0.0045554699500356,0.0036407436469476,0.0031617684647172,0.00271916761812,0.0022430144324423,0.0019868546119608,0.0016810876849719,0.001437631395342,0.0012437115215544,0.0010813012496014,0.0009041942837597,0.0008285693149038,0.0006903598830851,0.0005936189570292,0.0005049761158501,0.0004442123547013,0.0003654081998689,0.0003187668373713,0.0002461199024179,0.0002282301935982,0.0001775787593931,0.0001450378874796,0.0001254194796845,0.0001060461445331,8.008116367914674e-05,6.111524861608272e-05,5.731898249809085e-05,4.254146851044858e-05,3.0413906248621632e-05,2.3539656811058788e-05,1.9554040571947345e-05,1.35933648117168e-05,1.0350036153174803e-05,5.808827790412952e-06,5.865326113323477e-06,3.1060108984112797e-06,2.9900886957591085e-06,1.4352596321934646e-06,9.162806392952956e-07,4.775187856737747e-07,3.810645199641446e-07,3.475349727013088e-07,9.055876061685381e-08,1.238858569218124e-07,0.0,3.4347922513190766e-08,3.132567764138685e-08,0.0
0.0002386843251922,0.0003109752739424,0.00039705794885,0.0009311686796666,0.0030430954126969,0.0069490971202198,0.0140684099393795,0.0130989637454429,0.0191762518868912,0.0268957718207394,0.0313843897741685,0.0323617085505367,0.0408615128814017,0.0427031482764147,0.0489005154262903,0.0521435389137059,0.050242575616436,0.0533661234037756,0.0573767234496141,0.0517297170323316,0.0489938506285939,0.0459495797034284,0.0441180352144563,0.0385676491575456,0.0342319503101532,0.0311380751093724,0.0284573473184752,0.0242800935721826,0.0218540115958435,0.0184590865150027,0.0166218960838446,0.0144235539001923,0.0118767516910524,0.0106652600919858,0.0089677379756477,0.0075854658329608,0.0065317664235896,0.0057267088514636,0.0046564657946937,0.0039509212290839,0.0033891587299857,0.0029503452752375,0.002666525162199,0.0023013062445763,0.0020650408231119,0.0018719909395262,0.0017013616768876,0.0015593017234737,0.0013819254390953,0.0012322903912436,0.0010450963667348,0.0008691758906691,0.0007444836540939,0.0006039663519504,0.0004826490863858,0.0003926347444087,0.0003025591091565,0.0002276213372158,0.0002005754346296,0.000156433072405,0.0001280081295719,0.0001075834917001,8.298759869530335e-05,6.641796633298178e-05,4.986781964924198e-05,3.657242298973791e-05,3.0698588646236596e-05,2.55752747322857e-05,2.2090460845735227e-05,1.6176646907017828e-05,1.2645666277400136e-05,9.413675558677368e-06,7.057087650198242e-06,5.616249930467373e-06,4.748206301211664e-06,4.228122331977792e-06,2.332314554568501e-06,2.524154103404047e-06,1.526082002786992e-06,1.321033667527339e-06,7.960266051025328e-07,5.886363991371729e-07,4.1157946194697155e-07,1.9584257246180845e-07,1.6372633648478075e-07,1.493201935621948e-07,7.42808918528006e-08,5.6454148772315196e-08,5.1486795606962595e-08,1.8782606270900933e-08,1.7129940510415892e-08,7.811345711510611e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038284813803657,0.0056169483102233,0.0033228439414219,0.0035986827593271,0.0043184706367231,0.005093783025637,0.0043103369066363,0.0035816451818946,0.005815962041192,0.0125339455197476,0.0146119203788193,0.0116340101160457,0.0118229539974111,0.0122404580206005,0.0158855385270508,0.0180626908995445,0.0194858611410451,0.0228662243599656,0.0313844485239279,0.0362451393865694,0.0413661175350381,0.0444872555257479,0.0494488579372149,0.0500309456761822,0.0503102760242711,0.0517510809198139,0.0500212018437458,0.048250463066065,0.0468902050061803,0.0420791778842303,0.0389648144847698,0.0348418899953109,0.0298237479292393,0.0266896888191691,0.0226446615723439,0.018819888379069,0.0160307593936681,0.0135950191303564,0.0116849875436903,0.0094969388337044,0.0077205460060205,0.0067361592378975,0.0054670273298655,0.00473383420131,0.0041726746660116,0.0037039559323465,0.0033335366431002,0.0029030769492316,0.0027487001554494,0.0024055484781421,0.0020607217169099,0.0018277853420294,0.0015319695088264,0.0012683778356996,0.0010911335808787,0.0008470383526136,0.00067480718905,0.0005582125051782,0.0004644802561664,0.000413801853536,0.0003495595464774,0.0002807271531897,0.0002262621266171,0.0001945403389721,0.0001693998985785,0.0001373517120486,0.0001071531698754,7.946665043729455e-05,7.104715987225728e-05,5.018780274197767e-05,4.221032401534494e-05,3.284213293274553e-05,2.3918018704932053e-05,1.9812254487768135e-05,1.5057492370768607e-05,1.140221628500243e-05,9.867611896338276e-06,6.714913798290246e-06,5.050782820108205e-06,4.779107504640156e-06,3.570899440652661e-06,1.9635979241343524e-06,1.9218583902849146e-06,1.3145667627351033e-06,8.355963679830718e-07,5.632713071199484e-07,2.11527456655255e-07,2.755933332728421e-07,1.2567205359959482e-07,6.876856505216865e-08,2.0905892244843252e-08,1.9066400333703693e-08,3.4777527543673735e-08,0.0,0.0,1.3190726254795376e-08,0.0,0.0,0.0,0.0
0.0026500523128552,0.0038880186115136,0.0034500795736066,0.003583525241071,0.004384189328364,0.0038530308005562,0.0041770258270228,0.0029629388681778,0.002757379963395,0.004124207080336,0.0038989308864178,0.0043925418727391,0.0053413944003504,0.0075854806479,0.0104722632521151,0.0154260175151813,0.0167874111364231,0.0194748953540944,0.0241720748328057,0.0247082377052091,0.0277020680576539,0.0298611755502251,0.0373799077127478,0.0389669436310138,0.0421709071608135,0.0446130545885888,0.0471606149418198,0.0490773819345549,0.0497498187126258,0.0460021029345254,0.0455748114880895,0.0442234321686384,0.0390442781057642,0.0367172715925683,0.0314495937479774,0.0278429535065373,0.0244894667838239,0.022128633944309,0.0189706607763079,0.0160162159495227,0.0139528762552888,0.0116561647135919,0.0101563144003613,0.0089662809824867,0.007995137208825,0.0072898256879468,0.0062736780980311,0.0057824180683637,0.005233455849199,0.0047969722735053,0.0044267395591259,0.0040151673282685,0.0034922472128396,0.0029673337057161,0.0024910166638432,0.0021017192536619,0.0017185477688322,0.0014482119569971,0.001267843307169,0.0010838617387956,0.0009329912262322,0.0008262162093961,0.0007088793425607,0.0005922242230608,0.0004836281574613,0.0004011343391377,0.0003302052096173,0.0002888736022856,0.0002314020606155,0.0001832093800669,0.0001484626323722,0.0001260731170748,8.566545286464767e-05,6.746143458337608e-05,5.659846137820385e-05,4.631830564207831e-05,3.1839719980774216e-05,2.692978778287426e-05,1.914126897059892e-05,1.5703369048867565e-05,1.3303861066071683e-05,9.21597761835178e-06,8.828348464366704e-06,5.404464728254142e-06,3.9230262471489495e-06,3.5778424604775387e-06,2.00801914182358e-06,1.2590429657967584e-06,1.0090777008673353e-06,6.029484902731887e-07,4.051862011490416e-07,2.9034830581847205e-07,2.166552017142005e-07,6.586396412208634e-08,6.006864920229159e-08,5.4783259177957746e-08,1.665430872851381e-08,0.0,0.0,0.0
0.0005010611413261,0.0006508406068868,0.0004420229592783,0.0005298276452822,0.0017227435456522,0.0039758032111712,0.0110264608124156,0.0122396218186119,0.0183718907018144,0.0273931634407369,0.0300241653679138,0.0321179090332176,0.0412379006871665,0.0425203708072649,0.0494178695876363,0.0550011994144954,0.0525826411753025,0.0542593355666799,0.0597443498522983,0.0533053930765995,0.0515220874862551,0.0468548250543864,0.0459166501940202,0.0395453463112668,0.0351617674495207,0.0326874068196052,0.0284708146331789,0.0247356048012173,0.0223322352486462,0.0183104528928436,0.0163257018124261,0.0138223938234878,0.011286588765548,0.010095819051804,0.0082146350758406,0.0070082579681013,0.0059152963255479,0.0049312524986555,0.0041626218719761,0.0035006937997639,0.0029211163325401,0.0025378246346167,0.0022380706993856,0.0019965896287201,0.0017367394180287,0.0015588980977858,0.0013846413942953,0.0012021595512872,0.0011089783448319,0.0009664491479378,0.0008369239427241,0.0007060928201098,0.0006006460555222,0.0004843315757416,0.0003822599855261,0.0003014904266398,0.0002338098980509,0.0001873395240596,0.0001483995285328,0.0001267919711157,0.0001010678568454,7.657359362708449e-05,6.541149572543739e-05,5.011837085338147e-05,3.822284234839618e-05,2.910055831999176e-05,2.4766051807114835e-05,1.9319419644590577e-05,1.449487616271256e-05,1.3641663310861336e-05,9.842379160148631e-06,6.847489539073778e-06,6.665320189454542e-06,4.801009130712749e-06,3.945709699591057e-06,2.8241627965656195e-06,2.2848659603475415e-06,1.5786534259941532e-06,1.22090718260683e-06,9.138944419008436e-07,5.939754195002171e-07,4.2812724232034914e-07,2.7092912879739736e-07,1.9621876936266634e-07,9.279077865233609e-08,1.1484983732435829e-07,3.307714627519837e-08,1.5083357968970965e-08,2.7512371923173713e-08,8.363860470108571e-09,0.0,0.0,0.0,0.0,2.6386195959112735e-09,0.0,0.0,0.0,0.0,0.0
6.75804741751678e-05,6.163412497656524e-05,0.0,5.126503221912115e-05,0.0002337713253188,0.0004264039652427,0.0018666481835795,0.0034402734903915,0.008765779168884,0.0165494702264724,0.0165461268855019,0.0168814471275252,0.0187975184913168,0.0174904932248006,0.0209770856141775,0.0257517540267346,0.0263500103663712,0.0305264937391826,0.0393784588979178,0.0404937961091586,0.0439891872034667,0.0468197039937857,0.0509763913355115,0.0490503838673598,0.0474465606625025,0.0480429590911268,0.0449929112328926,0.04358038058797,0.0420014408971262,0.0378382267161078,0.0350759901808696,0.0310485814535397,0.0269866401942153,0.0238907914912833,0.0204729631678643,0.0170734506041294,0.0144105725261562,0.0125316789942112,0.0104187827202575,0.0087202880303834,0.0073962025243561,0.0060781516274015,0.0053117793453655,0.0046731336605802,0.0041034026567691,0.0037873329912699,0.0034599497505943,0.0033479426535975,0.0028591734442477,0.0027357910661558,0.0025322403673435,0.0022434821491469,0.0019701952013522,0.0016127979136135,0.0013353018102212,0.0010847716875775,0.0008753802210911,0.0006830893548962,0.0005838461771157,0.0005194940653978,0.0004484942035468,0.0004235083974143,0.0003562577314068,0.0002749089191809,0.000225778215173,0.0001958966654373,0.0001622491825144,0.000126511278401,0.0001082972005662,8.655431476928641e-05,7.229778758787422e-05,5.9293887594884415e-05,4.828592118812877e-05,3.8918558675609405e-05,3.0529412764252714e-05,2.6423965402490643e-05,2.0277627117290056e-05,1.5851499194902013e-05,1.2252342700369866e-05,1.023918404896524e-05,8.101675339612342e-06,6.222160611931707e-06,5.887478344381299e-06,4.884253337643835e-06,3.628493472114228e-06,2.878757035363741e-06,2.159254865148468e-06,1.5664598742763954e-06,1.3674014539808092e-06,8.934339924404351e-07,6.111161140160106e-07,5.108991434137086e-07,3.388694957169683e-07,3.734386226420283e-07,1.761621060433223e-07,7.497548342446262e-08,7.814680407892455e-08,2.6726524642875632e-08,3.2499840230154034e-08,7.410051641808916e-09
0.0051002829439104,0.0050003768282755,0.0038180075176058,0.00338534023411,0.0073217074296722,0.0089301192261249,0.0141609238511401,0.0088999162400101,0.0115954572574984,0.014304326081445,0.013197984876846,0.0132866708121241,0.0163819653876274,0.0172509212411194,0.0192799819447903,0.0262312012947112,0.0252668083299626,0.0301032040142492,0.0392622907524823,0.0390427304574831,0.0396288867246969,0.0401045058419682,0.0384919365073033,0.037067267735244,0.0329529167309209,0.033955133699084,0.0321652146674656,0.0303637653414042,0.0321897494260521,0.0291456883706472,0.028053446613962,0.0264361702775428,0.0238424071903427,0.022635553141085,0.021723651632638,0.0196903782066484,0.0176754387319477,0.0168759576428728,0.0152986406453052,0.0131728984107301,0.0125454963945523,0.0115234172094454,0.0104961613996584,0.0095191618297169,0.008717031873992,0.0079661943635265,0.007451402441134,0.0069688894654707,0.0062437957603659,0.005652466794362,0.0053425463837462,0.0048468768884308,0.0044193437016288,0.0039231257113,0.0034782520958069,0.0030217592624617,0.0023824103494638,0.0020255674028955,0.0017326054291599,0.0015083550070317,0.0012670065481772,0.0010883959261081,0.0009090301927722,0.0007358596091915,0.0006135178225418,0.0004964390965421,0.0004025163222969,0.0003151512420252,0.0002405301228029,0.0001980942169636,0.0001473200327501,0.0001205346820801,8.723718361262205e-05,7.57288265558748e-05,6.221488309401684e-05,4.475498283281459e-05,3.53515012975763e-05,2.4710993100060136e-05,2.1279281471548835e-05,1.6936961765025048e-05,1.1745922585713809e-05,8.29111085584878e-06,7.4946663073767885e-06,4.088924401328248e-06,3.617825662622228e-06,2.588835495073579e-06,2.2221609720625817e-06,1.3088683685990398e-06,5.005847681573949e-07,3.511836419815336e-07,2.241983016641752e-07,1.752610982425163e-07,5.328000710486517e-08,2.4295972000298343e-08,0.0,0.0,1.8430379522963335e-08,0.0,0.0,0.0
0.0003477106639034,0.0015855794721981,0.0016388744206789,0.0031651861468283,0.0079383812048383,0.0146260398095995,0.0201420513332408,0.0136860862818717,0.0164205790003485,0.0202880883809594,0.0166111330293477,0.0161174202313736,0.0188058442746705,0.0166961037407539,0.0197600211238825,0.0248339491011354,0.0272688736165103,0.0327153901985869,0.0395762609407589,0.0389339627946635,0.0420477293559253,0.041346800716075,0.0413909848960106,0.0365088410546917,0.0336268816475325,0.0326384409850746,0.0294177844741825,0.0282175613489831,0.0298494638013401,0.0266857905552544,0.0265535752743279,0.0243905568628017,0.021143482629238,0.0218848595122888,0.0191396105598926,0.0177739123414021,0.0162857483800041,0.0152250580076771,0.0132553762822296,0.0128679555977981,0.0113950852030298,0.010270302156637,0.0099139013673585,0.0089952070765463,0.0082782507545818,0.0075682238945571,0.0068034585781191,0.0062735837572174,0.005951498478801,0.0054557899815894,0.0050568720887031,0.004658432489318,0.0042417926182277,0.0038808699033612,0.0032723771411055,0.0028747481245767,0.0023630227772739,0.0020571708357906,0.0016886568404412,0.001424213685596,0.0011784676043598,0.0010465802641103,0.0007982888998227,0.0006653939876556,0.0005324671281847,0.0004326289374476,0.0003438480168781,0.0002608029255653,0.0002029608471236,0.0001512643872674,0.0001285863283055,8.745149908343327e-05,7.746485545322054e-05,5.727150257052787e-05,4.498834506132474e-05,3.4075645062542344e-05,2.8434725201419735e-05,2.1208963091138697e-05,1.81998203442631e-05,1.4112677697490195e-05,1.2651524435303582e-05,1.020441673505237e-05,6.3260132147316035e-06,4.881793756860263e-06,3.035624196652151e-06,2.6300960629799213e-06,1.3466251890442172e-06,8.059647546286194e-07,7.700509062819784e-07,5.746048145877878e-07,4.075911927501268e-07,2.1241576332220085e-07,1.4529410895005145e-07,4.4169934085668327e-08,4.0283458659765614e-08,1.8369475472226066e-08,0.0,0.0,0.0,0.0
0.0004187420521025,0.0005455675577309,0.0003234162920634,0.0003176483304466,0.0006000902066892,0.000773753092992,0.0017899952587942,0.0023388631411923,0.0049389841953382,0.0081601578289057,0.0112525344149153,0.0132054168906453,0.0197984565802811,0.022690192292836,0.0294094401694853,0.0367615451403093,0.0398376368885484,0.0462809482971074,0.05500356730717,0.0547067160819801,0.0562216038100388,0.0544955940790546,0.0554256999280974,0.0504481513780087,0.0469636193480128,0.0451284291580206,0.0408493708851022,0.0372998497454454,0.0347824921839114,0.0295078839565132,0.0275229636785268,0.024142561052988,0.0206526324487696,0.0186951288715714,0.0154990773739104,0.0133053777303984,0.0111170931504553,0.0096377579280998,0.0079767949099536,0.0066002362643673,0.0056829006221398,0.0049512687333445,0.0044149999962065,0.0039427487165164,0.0034196245615519,0.0030789149809966,0.0028309174932935,0.002515192002855,0.0022917247753371,0.0020467873488194,0.0018026845343013,0.0016083331601907,0.0012745089724932,0.0010226007323736,0.0007714263070819,0.0006127747055963,0.0004614401239257,0.0003464342921215,0.0002857452885186,0.0002343597328461,0.0002081421180663,0.0001601808381061,0.0001272687178872,9.728239291156236e-05,7.999038208563114e-05,5.837670258332395e-05,4.995121653208099e-05,4.130665247689406e-05,3.157390559338122e-05,2.53132263486217e-05,1.9909842833234637e-05,1.80715258429552e-05,1.4273389324871116e-05,1.064413201788474e-05,8.428526656731307e-06,6.580232247325287e-06,5.810294489834197e-06,4.154655444200221e-06,3.153794138006209e-06,2.110662106286354e-06,1.8117145592008403e-06,1.2908619654766343e-06,1.0674006281950343e-06,7.587424995736417e-07,4.569688384186816e-07,3.215009832832434e-07,1.5203604972776924e-07,8.91376234229768e-08,6.322903903258448e-08,4.1189692114125124e-08,1.5026178271125822e-08,2.0556056186041592e-08,6.249115352026336e-09,0.0,5.197787751257011e-09,0.0,0.0,0.0,0.0,0.0
