-100.00,-99.00,-98.00,-97.00,-96.00,-95.00,-94.00,-93.00,-92.00,-91.00,-90.00,-89.00,-88.00,-87.00,-86.00,-85.00,-84.00,-83.00,-82.00,-81.00,-80.00,-79.00,-78.00,-77.00,-76.00,-75.00,-74.00,-73.00,-72.00,-71.00,-70.00,-69.00,-68.00,-67.00,-66.00,-65.00,-64.00,-63.00,-62.00,-61.00,-60.00,-59.00,-58.00,-57.00,-56.00,-55.00,-54.00,-53.00,-52.00,-51.00,-50.00,-49.00,-48.00,-47.00,-46.00,-45.00,-44.00,-43.00,-42.00,-41.00,-40.00,-39.00,-38.00,-37.00,-36.00,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,-29.00,-28.00,-27.00,-26.00,-25.00,-24.00,-23.00,-22.00,-21.00,-20.00,-19.00,-18.00,-17.00,-16.00,-15.00,-14.00,-13.00,-12.00,-11.00,-10.00,-9.00,-8.00,-7.00,-6.00,-5.00,-4.00,-3.00,-2.00,-1.00,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00,45.00,46.00,47.00,48.00,49.00,50.00,51.00,52.00,53.00,54.00,55.00,56.00,57.00,58.00,59.00,60.00,61.00,62.00,63.00,64.00,65.00,66.00,67.00,68.00,69.00,70.00,71.00,72.00,73.00,74.00,75.00,76.00,77.00,78.00,79.00,80.00,81.00,82.00,83.00,84.00,85.00,86.00,87.00,88.00,89.00,90.00,91.00,92.00,93.00,94.00,95.00,96.00,97.00,98.00,99.00,100.00
4664.0,4475.0,4562.0,4687.0,4672.0,4461.0,4561.0,4598.0,4572.0,4609.0,4641.0,4606.0,4595.0,4609.0,4516.0,4493.0,4670.0,4622.0,4576.0,4598.0,4583.0,4621.0,4577.0,4667.0,4572.0,4636.0,4645.0,4538.0,4608.0,4667.0,4663.0,4606.0,4679.0,4680.0,4535.0,4650.0,4510.0,4687.0,4751.0,4730.0,4609.0,4762.0,4756.0,4643.0,4706.0,4624.0,4703.0,4699.0,4555.0,4745.0,4843.0,4625.0,4629.0,4893.0,4783.0,4690.0,4651.0,4667.0,4705.0,4696.0,4840.0,4733.0,4806.0,4772.0,4708.0,4833.0,4676.0,4830.0,4777.0,4871.0,4721.0,4752.0,4837.0,4878.0,4765.0,4741.0,4958.0,4930.0,4817.0,4735.0,4870.0,4861.0,4857.0,4831.0,4816.0,4984.0,5004.0,4821.0,4992.0,4878.0,4885.0,4996.0,4761.0,4684.0,4339.0,3942.0,3351.0,2341.0,906.0,81.0,0.0,81.0,906.0,2341.0,3351.0,3942.0,4339.0,4684.0,4761.0,4996.0,4885.0,4878.0,4992.0,4821.0,5004.0,4984.0,4816.0,4831.0,4857.0,4861.0,4870.0,4735.0,4817.0,4930.0,4958.0,4741.0,4765.0,4878.0,4837.0,4752.0,4721.0,4871.0,4777.0,4830.0,4676.0,4833.0,4708.0,4772.0,4806.0,4733.0,4840.0,4696.0,4705.0,4667.0,4651.0,4690.0,4783.0,4893.0,4629.0,4625.0,4843.0,4745.0,4555.0,4699.0,4703.0,4624.0,4706.0,4643.0,4756.0,4762.0,4609.0,4730.0,4751.0,4687.0,4510.0,4650.0,4535.0,4680.0,4679.0,4606.0,4663.0,4667.0,4608.0,4538.0,4645.0,4636.0,4572.0,4667.0,4577.0,4621.0,4583.0,4598.0,4576.0,4622.0,4670.0,4493.0,4516.0,4609.0,4595.0,4606.0,4641.0,4609.0,4572.0,4598.0,4561.0,4461.0,4672.0,4687.0,4562.0,4475.0,4664.0
1564.0,1586.0,1614.0,1576.0,1640.0,1564.0,1543.0,1626.0,1619.0,1705.0,1485.0,1574.0,1568.0,1577.0,1617.0,1623.0,1567.0,1592.0,1596.0,1559.0,1614.0,1573.0,1562.0,1564.0,1533.0,1646.0,1528.0,1619.0,1593.0,1578.0,1595.0,1542.0,1571.0,1622.0,1632.0,1549.0,1601.0,1676.0,1544.0,1605.0,1676.0,1633.0,1634.0,1676.0,1602.0,1630.0,1608.0,1618.0,1623.0,1607.0,1587.0,1564.0,1590.0,1589.0,1580.0,1545.0,1530.0,1465.0,1500.0,1544.0,1501.0,1534.0,1527.0,1564.0,1605.0,1546.0,1642.0,1621.0,1663.0,1607.0,1723.0,1673.0,1699.0,1759.0,1809.0,1770.0,1802.0,1858.0,1728.0,1780.0,1731.0,1653.0,1587.0,1553.0,1423.0,1309.0,1077.0,1021.0,866.0,699.0,575.0,469.0,347.0,253.0,216.0,131.0,86.0,41.0,15.0,12.0,0.0,12.0,15.0,41.0,86.0,131.0,216.0,253.0,347.0,469.0,575.0,699.0,866.0,1021.0,1077.0,1309.0,1423.0,1553.0,1587.0,1653.0,1731.0,1780.0,1728.0,1858.0,1802.0,1770.0,1809.0,1759.0,1699.0,1673.0,1723.0,1607.0,1663.0,1621.0,1642.0,1546.0,1605.0,1564.0,1527.0,1534.0,1501.0,1544.0,1500.0,1465.0,1530.0,1545.0,1580.0,1589.0,1590.0,1564.0,1587.0,1607.0,1623.0,1618.0,1608.0,1630.0,1602.0,1676.0,1634.0,1633.0,1676.0,1605.0,1544.0,1676.0,1601.0,1549.0,1632.0,1622.0,1571.0,1542.0,1595.0,1578.0,1593.0,1619.0,1528.0,1646.0,1533.0,1564.0,1562.0,1573.0,1614.0,1559.0,1596.0,1592.0,1567.0,1623.0,1617.0,1577.0,1568.0,1574.0,1485.0,1705.0,1619.0,1626.0,1543.0,1564.0,1640.0,1576.0,1614.0,1586.0,1564.0
2924.0,3031.0,2908.0,2884.0,2943.0,2943.0,2992.0,2912.0,2943.0,3024.0,2813.0,2977.0,2985.0,3001.0,2922.0,2979.0,3045.0,2864.0,2911.0,2982.0,2952.0,3042.0,3003.0,3024.0,2902.0,2978.0,2953.0,2966.0,2952.0,3033.0,3108.0,2999.0,3038.0,3076.0,3006.0,2954.0,3024.0,3095.0,3011.0,3034.0,3028.0,3023.0,3006.0,3034.0,3032.0,3103.0,3089.0,3046.0,3107.0,3140.0,3030.0,3060.0,3083.0,3124.0,3071.0,3143.0,3073.0,3097.0,3075.0,3158.0,3045.0,3080.0,3140.0,3226.0,3056.0,3108.0,3184.0,3045.0,3143.0,3130.0,3208.0,3161.0,3175.0,3131.0,3155.0,3166.0,3192.0,3169.0,3128.0,3216.0,3206.0,3187.0,3217.0,3257.0,3235.0,3261.0,3148.0,3249.0,3214.0,3227.0,3261.0,3282.0,3123.0,2920.0,2790.0,2754.0,2643.0,2443.0,1281.0,121.0,0.0,121.0,1281.0,2443.0,2643.0,2754.0,2790.0,2920.0,3123.0,3282.0,3261.0,3227.0,3214.0,3249.0,3148.0,3261.0,3235.0,3257.0,3217.0,3187.0,3206.0,3216.0,3128.0,3169.0,3192.0,3166.0,3155.0,3131.0,3175.0,3161.0,3208.0,3130.0,3143.0,3045.0,3184.0,3108.0,3056.0,3226.0,3140.0,3080.0,3045.0,3158.0,3075.0,3097.0,3073.0,3143.0,3071.0,3124.0,3083.0,3060.0,3030.0,3140.0,3107.0,3046.0,3089.0,3103.0,3032.0,3034.0,3006.0,3023.0,3028.0,3034.0,3011.0,3095.0,3024.0,2954.0,3006.0,3076.0,3038.0,2999.0,3108.0,3033.0,2952.0,2966.0,2953.0,2978.0,2902.0,3024.0,3003.0,3042.0,2952.0,2982.0,2911.0,2864.0,3045.0,2979.0,2922.0,3001.0,2985.0,2977.0,2813.0,3024.0,2943.0,2912.0,2992.0,2943.0,2943.0,2884.0,2908.0,3031.0,2924.0
6613.0,6655.0,6404.0,6617.0,6671.0,6688.0,6603.0,6621.0,6610.0,6548.0,6643.0,6562.0,6591.0,6587.0,6651.0,6590.0,6594.0,6725.0,6661.0,6368.0,6665.0,6607.0,6687.0,6510.0,6575.0,6691.0,6632.0,6628.0,6722.0,6600.0,6639.0,6807.0,6629.0,6679.0,6535.0,6682.0,6717.0,6584.0,6695.0,6600.0,6709.0,6743.0,6542.0,6644.0,6821.0,6574.0,6692.0,6817.0,6622.0,6610.0,6639.0,6704.0,6687.0,6541.0,6676.0,6738.0,6726.0,6746.0,6656.0,6736.0,6734.0,6717.0,6694.0,6719.0,6606.0,6745.0,6830.0,6782.0,6671.0,6650.0,6648.0,6702.0,6824.0,6930.0,6756.0,6631.0,6937.0,6770.0,6723.0,6804.0,6861.0,6735.0,6958.0,6797.0,6794.0,6876.0,6815.0,7022.0,6954.0,6926.0,6904.0,6845.0,6749.0,6537.0,6213.0,5759.0,5141.0,4100.0,1520.0,101.0,0.0,101.0,1520.0,4100.0,5141.0,5759.0,6213.0,6537.0,6749.0,6845.0,6904.0,6926.0,6954.0,7022.0,6815.0,6876.0,6794.0,6797.0,6958.0,6735.0,6861.0,6804.0,6723.0,6770.0,6937.0,6631.0,6756.0,6930.0,6824.0,6702.0,6648.0,6650.0,6671.0,6782.0,6830.0,6745.0,6606.0,6719.0,6694.0,6717.0,6734.0,6736.0,6656.0,6746.0,6726.0,6738.0,6676.0,6541.0,6687.0,6704.0,6639.0,6610.0,6622.0,6817.0,6692.0,6574.0,6821.0,6644.0,6542.0,6743.0,6709.0,6600.0,6695.0,6584.0,6717.0,6682.0,6535.0,6679.0,6629.0,6807.0,6639.0,6600.0,6722.0,6628.0,6632.0,6691.0,6575.0,6510.0,6687.0,6607.0,6665.0,6368.0,6661.0,6725.0,6594.0,6590.0,6651.0,6587.0,6591.0,6562.0,6643.0,6548.0,6610.0,6621.0,6603.0,6688.0,6671.0,6617.0,6404.0,6655.0,6613.0
22777.0,22714.0,22723.0,22734.0,22950.0,22765.0,22815.0,22748.0,22718.0,22782.0,22668.0,23186.0,22607.0,22642.0,22784.0,22857.0,22748.0,22700.0,22951.0,22880.0,22654.0,22876.0,22863.0,22806.0,22742.0,22831.0,23009.0,22805.0,22788.0,22828.0,22753.0,22966.0,22916.0,22927.0,22724.0,22800.0,22774.0,23000.0,23020.0,22661.0,23048.0,22849.0,22793.0,22844.0,22937.0,23155.0,22787.0,22914.0,22800.0,23046.0,22864.0,22930.0,22837.0,23104.0,22983.0,22943.0,23152.0,23458.0,22937.0,22830.0,23216.0,23229.0,23134.0,23030.0,23063.0,23461.0,23257.0,23219.0,23356.0,23199.0,23471.0,23239.0,23758.0,23390.0,23358.0,23567.0,23549.0,23724.0,23545.0,23606.0,23793.0,23949.0,23910.0,23687.0,24118.0,24119.0,24096.0,23990.0,24217.0,24318.0,24104.0,24631.0,24176.0,22773.0,24131.0,31471.0,32231.0,10075.0,558.0,218.0,0.0,218.0,558.0,10075.0,32231.0,31471.0,24131.0,22773.0,24176.0,24631.0,24104.0,24318.0,24217.0,23990.0,24096.0,24119.0,24118.0,23687.0,23910.0,23949.0,23793.0,23606.0,23545.0,23724.0,23549.0,23567.0,23358.0,23390.0,23758.0,23239.0,23471.0,23199.0,23356.0,23219.0,23257.0,23461.0,23063.0,23030.0,23134.0,23229.0,23216.0,22830.0,22937.0,23458.0,23152.0,22943.0,22983.0,23104.0,22837.0,22930.0,22864.0,23046.0,22800.0,22914.0,22787.0,23155.0,22937.0,22844.0,22793.0,22849.0,23048.0,22661.0,23020.0,23000.0,22774.0,22800.0,22724.0,22927.0,22916.0,22966.0,22753.0,22828.0,22788.0,22805.0,23009.0,22831.0,22742.0,22806.0,22863.0,22876.0,22654.0,22880.0,22951.0,22700.0,22748.0,22857.0,22784.0,22642.0,22607.0,23186.0,22668.0,22782.0,22718.0,22748.0,22815.0,22765.0,22950.0,22734.0,22723.0,22714.0,22777.0
-0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,-0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,-0.0
20380.0,20399.0,20494.0,20783.0,20705.0,20579.0,20459.0,20591.0,20630.0,20700.0,20422.0,20657.0,20367.0,20750.0,20597.0,20699.0,20653.0,20452.0,20602.0,20615.0,20539.0,20704.0,20494.0,20637.0,20587.0,20361.0,21044.0,20664.0,20586.0,20563.0,20514.0,20536.0,20689.0,20967.0,20639.0,20493.0,20465.0,20618.0,20714.0,20654.0,20667.0,20822.0,20406.0,20748.0,20691.0,20678.0,20951.0,20595.0,20472.0,20592.0,20725.0,20793.0,20871.0,20717.0,20623.0,20557.0,20963.0,20835.0,20855.0,20713.0,20582.0,20848.0,21060.0,20703.0,20673.0,20697.0,20918.0,21007.0,20702.0,20610.0,21166.0,20947.0,20890.0,20891.0,20944.0,21010.0,20872.0,21050.0,20668.0,21224.0,21077.0,21187.0,21151.0,21219.0,21020.0,21002.0,21003.0,20818.0,21086.0,20894.0,20485.0,20675.0,21244.0,23224.0,26226.0,23827.0,11396.0,1842.0,28.0,9.0,0.0,9.0,28.0,1842.0,11396.0,23827.0,26226.0,23224.0,21244.0,20675.0,20485.0,20894.0,21086.0,20818.0,21003.0,21002.0,21020.0,21219.0,21151.0,21187.0,21077.0,21224.0,20668.0,21050.0,20872.0,21010.0,20944.0,20891.0,20890.0,20947.0,21166.0,20610.0,20702.0,21007.0,20918.0,20697.0,20673.0,20703.0,21060.0,20848.0,20582.0,20713.0,20855.0,20835.0,20963.0,20557.0,20623.0,20717.0,20871.0,20793.0,20725.0,20592.0,20472.0,20595.0,20951.0,20678.0,20691.0,20748.0,20406.0,20822.0,20667.0,20654.0,20714.0,20618.0,20465.0,20493.0,20639.0,20967.0,20689.0,20536.0,20514.0,20563.0,20586.0,20664.0,21044.0,20361.0,20587.0,20637.0,20494.0,20704.0,20539.0,20615.0,20602.0,20452.0,20653.0,20699.0,20597.0,20750.0,20367.0,20657.0,20422.0,20700.0,20630.0,20591.0,20459.0,20579.0,20705.0,20783.0,20494.0,20399.0,20380.0
3.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,-0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0,1.0,0.0,-0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,2.0,1.0,3.0
3.0,3.0,6.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,7.0,1.0,-0.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,5.0,0.0,2.0,2.0,5.0,5.0,1.0,2.0,3.0,7.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,-0.0,0.0,7.0,3.0,2.0,1.0,5.0,5.0,2.0,2.0,0.0,5.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,0.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,3.0,-0.0,1.0,7.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,6.0,3.0,3.0
